ID,Price,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Color,Airbags,Turbo engine,Left wheel
45802574,48202.0,765,HYUNDAI,Santa FE,2015,Jeep,Yes,Diesel,2.0,51651 km,4,Automatic,Front,4-5,Black,4,False,True
45797108,13589.0,531,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.6,218000 km,4,Automatic,Front,4-5,Grey,4,False,True
45661461,392.0,690,LEXUS,RX 400,2016,Jeep,Yes,Hybrid,3.5,27038 km,6,Automatic,4x4,4-5,White,12,False,True
45806459,10976.0,-,MITSUBISHI,Airtrek,2002,Universal,No,Petrol,2.0,190000 km,4,Tiptronic,4x4,4-5,White,2,True,True
45656267,470.0,441,HYUNDAI,Sonata,2015,Sedan,Yes,Hybrid,2.4,135730 km,4,Automatic,Front,4-5,Silver,0,False,True
45642433,784.0,394,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,102397 km,4,Automatic,Front,4-5,Black,12,False,True
45567258,7056.0,530,NISSAN,Juke,2013,Jeep,Yes,Petrol,1.6,312118 km,4,Automatic,Front,4-5,Black,0,False,True
45816476,130148.0,-,MERCEDES-BENZ,S 350,2015,Sedan,Yes,Diesel,3.5,71500 km,6,Automatic,Rear,4-5,Black,16,True,True
45810516,21940.0,642,CHEVROLET,Orlando,2012,Jeep,Yes,Diesel,2.0,160000 km,4,Automatic,Front,4-5,Grey,4,False,True
45747977,9095.0,1236,HONDA,FIT,2011,Hatchback,Yes,Hybrid,1.3,123000 km,4,Automatic,Front,4-5,Green,5,False,False
45490558,6272.0,-,HONDA,Civic,2001,Sedan,No,Petrol,1.5,111111 km,4,Automatic,Front,4-5,White,4,False,False
45769434,9408.0,585,HYUNDAI,Elantra,2013,Jeep,Yes,Petrol,1.8,207606 km,4,Automatic,Front,4-5,Grey,12,False,True
45750740,1725.0,531,NISSAN,Juke,2012,Jeep,Yes,Petrol,1.6,123653 km,4,Automatic,4x4,4-5,White,12,False,True
45798269,17249.0,1079,AUDI,A6,2011,Sedan,Yes,Petrol,3.2,138000 km,6,Automatic,Front,4-5,Black,12,False,True
45777730,5331.0,-,BMW,318,1998,Sedan,Yes,Petrol,1.8,256837 km,4,Automatic,Rear,4-5,Green,5,False,False
45761282,627.0,475,CHEVROLET,Volt,2012,Jeep,Yes,Hybrid,1.4,188419 km,4,Automatic,Front,4-5,Red,0,False,True
45788554,13485.0,-,MERCEDES-BENZ,Sprinter,2005,Microbus,No,Diesel,2.2,0 km,4,Manual,Rear,2-3,White,2,True,True
45757682,5488.0,690,FORD,Fusion,2016,Sedan,Yes,Petrol,1.5,70566 km,4,Automatic,Front,4-5,White,12,False,True
45578070,7840.0,-,NISSAN,Vanette,2005,Goods wagon,No,Diesel,2.2,3000 km,2,Manual,Rear,4-5,White,2,False,True
42877798,31361.0,-,TOYOTA,4Runner,2004,Jeep,No,LPG,4.7,204000 km,8,Automatic,4x4,4-5,Black,4,False,True
45617942,3450.0,1055,MERCEDES-BENZ,E 350,2013,Sedan,Yes,Diesel,3.5,107800 km,6,Automatic,Rear,4-5,Grey,12,False,True
45808290,5488.0,1080,CHRYSLER,300,2014,Sedan,Yes,Petrol,3.6,133904 km,6,Automatic,Rear,4-5,Silver,12,False,True
45763342,220.0,753,HYUNDAI,Tucson,2012,Jeep,Yes,Petrol,2.4,221126 km,4,Automatic,Front,4-5,Black,0,False,True
45640890,8624.0,915,BMW,X5,2014,Jeep,Yes,Diesel,3.0,0 km,6,Automatic,4x4,4-5,Black,0,False,True
45649850,627.0,1360,LEXUS,GX 460,2013,Jeep,Yes,Petrol,4.6,243467 km,8,Automatic,4x4,4-5,White,0,False,True
45770044,12544.0,1750,TOYOTA,Highlander,2008,Sedan,Yes,Hybrid,3.3,334414 km,6,Automatic,4x4,4-5,White,12,False,True
44915341,17562.0,-,TOYOTA,Prius,2011,Hatchback,No,Hybrid,1.8,155000 km,4,Automatic,Rear,4-5,Grey,0,False,True
45781859,17249.0,781,TOYOTA,Camry,2012,Sedan,Yes,Petrol,2.5,99000 km,4,Tiptronic,Front,4-5,Black,10,False,True
45797843,18826.0,528,HYUNDAI,Elantra,2014,Sedan,Yes,Diesel,1.6,111232 km,4,Automatic,Front,4-5,White,4,False,True
45758689,30734.0,-,BMW,335 M paket,2011,Coupe,Yes,Petrol,3.0,230000 km,6,Tiptronic,Rear,2-3,Black,8,True,True
45768937,1019.0,1736,BMW,550,2010,Hatchback,Yes,Petrol,4.4,107344 km,8,Automatic,Rear,4-5,Black,12,False,True
45732839,9252.0,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2.0,455579 km,4,Automatic,Front,4-5,Orange,4,False,True
45792364,16308.0,638,KIA,Optima,2014,Sedan,Yes,Petrol,2.0,36037 km,4,Automatic,Front,4-5,Silver,4,False,True
45646908,784.0,917,BMW,X5,2013,Sedan,Yes,Diesel,3.0,0 km,6,Automatic,4x4,4-5,Black,0,False,True
45815105,30420.0,891,HYUNDAI,Tucson,2016,Jeep,Yes,Petrol,2.0,23000 km,4,Tiptronic,Front,4-5,Black,8,False,True
45816478,10192.0,-,MERCEDES-BENZ,B 170 B Class,2006,Sedan,Yes,Petrol,1.7,98000 km,4,Tiptronic,Front,4-5,White,6,False,True
45599347,18817.0,501,FORD,Fusion,2014,Sedan,No,Petrol,1.5,68800 km,4,Tiptronic,Front,4-5,White,12,True,True
45798261,4500.0,-,BMW,318,1997,Sedan,Yes,Petrol,1.6,3100 km,4,Manual,Rear,4-5,Red,4,False,True
45776843,16935.0,-,HONDA,FIT,2014,Hatchback,Yes,Petrol,1.5,185000 km,4,Automatic,Front,4-5,Grey,8,False,False
45758570,314.0,781,MAZDA,Eunos 500,2012,Sedan,Yes,Petrol,2.5,186450 km,4,Automatic,Front,4-5,Black,12,False,True
45730768,18817.0,730,HYUNDAI,Elantra,2016,Sedan,Yes,Petrol,1.6,32595 km,4,Automatic,Front,4-5,Silver,4,False,True
45792179,549.0,528,NISSAN,Versa,2014,Sedan,Yes,Petrol,1.6,236669 km,4,Automatic,Front,4-5,Silver,12,False,True
45806644,5175.0,924,TOYOTA,Venza,2011,Jeep,Yes,Petrol,2.7,201570 km,4,Automatic,Front,4-5,Grey,12,False,True
45642685,706.0,394,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,115312 km,4,Automatic,Front,4-5,Grey,12,False,True
45804300,23521.0,584,MERCEDES-BENZ,C 250,2014,Sedan,Yes,Petrol,1.8,156682 km,4,Automatic,Rear,4-5,White,0,False,True
45729907,27033.0,831,HYUNDAI,Elantra,2017,Sedan,Yes,LPG,1.6,137929 km,4,Automatic,Front,4-5,White,4,False,True
45646930,10349.0,1018,BMW,X5,2011,Jeep,Yes,Diesel,3.0,332243 km,6,Automatic,4x4,4-5,Black,0,False,True
45812730,4861.0,1202,HONDA,Accord,2017,Sedan,Yes,Petrol,2.4,66366 km,4,Automatic,Front,4-5,Red,12,False,True
45744816,5959.0,761,DAEWOO,Lacetti,2010,Sedan,Yes,Petrol,1.8,138749 km,4,Automatic,Front,4-5,Grey,4,False,True
45795275,75300.0,830,SUZUKI,Jimny GLX,2019,Jeep,No,Petrol,1.5,0 km,4,Automatic,4x4,2-3,Silver,0,False,True
45642365,18817.0,609,TOYOTA,Camry,2018,Sedan,Yes,Hybrid,2.5,35058 km,4,Automatic,Front,4-5,White,12,False,True
45781567,18189.0,-,BMW,328,2011,Coupe,Yes,Petrol,3.0,164000 km,6,Automatic,4x4,2-3,Blue,12,False,True
45812752,314.0,1869,CHEVROLET,Traverse,2019,Sedan,Yes,Petrol,3.6,37480 km,6,Automatic,Front,4-5,Grey,12,False,True
45770529,27598.0,891,HYUNDAI,Elantra,2016,Sedan,No,Petrol,2.0,70000 km,4,Automatic,Front,4-5,White,10,False,True
45664435,25716.0,915,BMW,X5,2014,Jeep,Yes,Diesel,3.0,141384 km,6,Automatic,4x4,4-5,Blue,0,False,True
45767331,4547.0,475,CHEVROLET,Volt,2012,Hatchback,Yes,Hybrid,1.4,162190 km,4,Automatic,Front,4-5,Blue,0,False,True
45761900,7213.0,-,HONDA,FIT,2004,Hatchback,No,Petrol,1.3,15200 km,4,Automatic,Front,4-5,Silver,4,False,False
45415465,12231.0,753,KIA,Optima,2012,Sedan,No,Petrol,2.4,92000 km,4,Tiptronic,Front,>5,White,12,False,True
45803584,5331.0,-,OPEL,Astra,1995,Hatchback,No,CNG,1.6,250000 km,4,Manual,Front,4-5,Blue,4,False,True
45732744,10349.0,639,HYUNDAI,Sonata,2014,Sedan,Yes,LPG,2.0,406314 km,4,Automatic,Front,4-5,White,4,False,True
45784219,17876.0,-,TOYOTA,Prius,2010,Sedan,Yes,Petrol,1.8,185000 km,4,Variator,Front,4-5,Golden,0,False,True
45772768,30734.0,1053,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Diesel,3.5,200179 km,6,Automatic,4x4,4-5,Black,12,False,True
45809728,22502.0,502,TOYOTA,Aqua,2013,Hatchback,Yes,Petrol,1.5,93810 km,4,Automatic,Front,4-5,White,4,False,True
43147923,7150.0,-,SUBARU,B9 Tribeca,2005,Jeep,No,Petrol,3.0,1000 km,4,Automatic,4x4,4-5,Grey,4,False,True
45426767,13172.0,475,CHEVROLET,Cruze,2012,Sedan,No,Petrol,1.4,95000 km,4,Automatic,Rear,4-5,Silver,12,True,True
45812701,11760.0,781,CHEVROLET,Cruze,2018,Sedan,Yes,Petrol,1.4,43658 km,4,Automatic,Front,4-5,Grey,12,False,True
45730122,24709.0,528,HYUNDAI,Elantra,2014,Sedan,Yes,Petrol,1.6,54734 km,4,Automatic,Front,4-5,Silver,4,False,True
45792240,14113.0,641,KIA,Optima,2012,Sedan,Yes,Petrol,2.0,55521 km,4,Automatic,Front,4-5,White,4,False,True
45815091,10000.0,-,TOYOTA,Vitz,2006,Hatchback,No,Petrol,1.3,95000 km,4,Automatic,Front,4-5,Silver,2,False,False
45733571,42692.0,765,HYUNDAI,Sonata,2015,Sedan,Yes,Petrol,2.0,59150 km,4,Automatic,Front,4-5,Grey,4,False,True
45732995,22273.0,891,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2.0,136500 km,4,Automatic,Front,4-5,Black,4,False,True
45789945,39829.0,889,KIA,Sorento,2016,Jeep,Yes,Diesel,2.0,54541 km,4,Automatic,Front,4-5,White,4,False,True
45648138,4077.0,753,HYUNDAI,Sonata,2012,Sedan,Yes,Hybrid,2.4,259934 km,4,Automatic,Front,4-5,Red,0,False,True
45813189,4704.0,382,FORD,Fusion,2015,Sedan,Yes,Hybrid,2.0,148709 km,4,Automatic,Front,4-5,Red,12,False,True
45809224,15530.0,503,TOYOTA,Aqua,2012,Hatchback,Yes,Hybrid,1.5,121430 km,4,Automatic,Front,4-5,Black,4,False,True
45798934,25089.0,1391,MERCEDES-BENZ,CLS 55 AMG,2012,Sedan,Yes,Petrol,4.7,177394 km,8,Tiptronic,Rear,4-5,Grey,14,True,True
45730821,44166.0,730,SSANGYONG,Actyon,2016,Jeep,Yes,Petrol,1.6,28699 km,4,Automatic,Front,4-5,White,4,False,True
36894968,50.0,-,TOYOTA,Aqua,2013,Hatchback,No,Hybrid,1.3,120000 km,4,Automatic,Front,4-5,White,8,False,False
45802899,23408.0,836,HYUNDAI,Santa FE,2010,Jeep,Yes,Diesel,2.0,151000 km,4,Automatic,Front,4-5,White,4,False,True
45804440,22332.0,986,JEEP,Compass,2010,Jeep,Yes,Petrol,2.4,140000 km,4,Automatic,Front,4-5,Green,4,False,True
45798498,2998.0,-,PEUGEOT,206 CC,2003,Hatchback,Yes,Petrol,1.6,0 km,4,Manual,Front,2-3,Silver,2,False,False
45764704,220.0,1194,TOYOTA,Tacoma,2013,Jeep,Yes,Petrol,4.0,239342 km,6,Automatic,4x4,4-5,Silver,12,False,True
45794330,18817.0,-,TOYOTA,Prius,2013,Sedan,No,Hybrid,1.8,130000 km,6,Automatic,Front,4-5,Silver,12,False,True
45769706,470.0,1750,TOYOTA,Highlander,2008,Jeep,Yes,Hybrid,3.3,182024 km,6,Automatic,4x4,4-5,Black,12,False,True
45773169,314.0,639,SUBARU,Forester,2014,Jeep,Yes,Petrol,2.0,110098 km,4,Automatic,4x4,4-5,White,0,False,True
45804657,12544.0,-,BMW,320,2001,Sedan,Yes,Petrol,2.2,1366363 km,6,Tiptronic,Rear,4-5,Silver,8,False,True
45809990,55823.0,-,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Petrol,3.5,74000 km,6,Tiptronic,4x4,4-5,Silver,12,False,True
45757904,1098.0,934,NISSAN,Altima,2015,Sedan,Yes,Petrol,2.5,129605 km,4,Automatic,Front,4-5,Silver,12,False,True
45779354,29793.0,-,LEXUS,CT 200h,2014,Hatchback,Yes,Hybrid,1.8,66000 km,4,Automatic,Front,4-5,White,12,False,True
45807346,35438.0,1360,MERCEDES-BENZ,S 550,2013,Sedan,Yes,Petrol,4.6,197221 km,8,Automatic,4x4,4-5,Silver,0,False,True
45751087,21953.0,-,MERCEDES-BENZ,Vito,2008,Minivan,No,Diesel,2.2,0 km,4,Manual,Front,4-5,Silver,0,True,False
45435648,11290.0,765,FORD,Focus,2015,Sedan,No,Petrol,2.0,100000 km,4,Automatic,Front,4-5,Blue,12,False,True
43398221,43592.0,-,TOYOTA,Avalon,2015,Sedan,Yes,Hybrid,2.5,66000 km,4,Automatic,Front,4-5,Black,12,False,True
45792092,17249.0,-,BMW,328,2010,Sedan,Yes,Petrol,3.0,190000 km,6,Tiptronic,Rear,4-5,Black,8,False,True
45638146,157.0,640,FORD,Fusion,2013,Sedan,Yes,Hybrid,2.0,215965 km,4,Automatic,Front,4-5,Black,0,False,True
45767911,392.0,645,TOYOTA,Prius,2011,Jeep,Yes,Hybrid,1.8,146184 km,4,Automatic,Front,4-5,White,12,False,True
45781233,25089.0,891,HYUNDAI,Elantra,2016,Sedan,No,Petrol,2.0,161600 km,4,Tiptronic,Front,4-5,White,11,False,True
45188389,89379.0,1079,MERCEDES-BENZ,E 300,2018,Sedan,Yes,Petrol,2.0,21000 km,4,Automatic,Rear,4-5,Black,0,True,True
45767378,3293.0,761,TOYOTA,Prius,2010,Jeep,Yes,Hybrid,1.8,0 km,4,Automatic,Front,4-5,White,12,False,True
45646885,11133.0,394,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,179381 km,4,Automatic,Front,4-5,Black,12,False,True
44864236,19130.0,-,TOYOTA,Camry,2010,Sedan,No,Petrol,2.5,264000 km,4,Tiptronic,Front,4-5,Black,0,False,True
45730161,25591.0,528,HYUNDAI,Elantra,2014,Sedan,Yes,Petrol,1.6,71627 km,4,Automatic,Front,4-5,Grey,4,False,True
45221813,7840.0,2570,MERCEDES-BENZ,B 200,2008,Hatchback,Yes,Petrol,1.7,87000 km,4,Tiptronic,Front,4-5,Black,12,False,False
45803290,5645.0,891,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2.0,596900 km,4,Automatic,Front,4-5,Orange,4,False,True
45801367,13172.0,-,TOYOTA,Prius,2007,Hatchback,No,Hybrid,1.5,144000 km,4,Variator,Front,4-5,Silver,6,False,False
45760699,9879.0,382,CHEVROLET,Volt,2017,Hatchback,Yes,Hybrid,1.5,115658 km,4,Automatic,Front,4-5,Black,12,False,True
45809149,4936.0,447,HONDA,FIT,2013,Hatchback,Yes,Petrol,1.3,120417 km,4,Automatic,Front,4-5,Silver,4,False,True
45788294,14113.0,-,VOLKSWAGEN,Jetta,2009,Sedan,Yes,Petrol,2.5,130000 km,8,Tiptronic,Rear,4-5,White,12,False,True
45621866,18503.0,749,HYUNDAI,Sonata,2014,Sedan,No,Petrol,2.4,148800 km,4,Tiptronic,Front,4-5,Black,6,False,True
44726392,8781.0,-,VAZ,2121 (Niva),2007,Jeep,No,Petrol,1.7,13000 km,4,Manual,4x4,2-3,White,1,False,True
45598601,25089.0,-,TOYOTA,Camry,2012,Sedan,Yes,Hybrid,2.5,12000 km,6,Automatic,Front,4-5,Black,12,False,True
45802799,22843.0,642,HYUNDAI,Santa FE,2012,Jeep,Yes,Diesel,2.0,174712 km,4,Automatic,Front,4-5,Silver,4,False,True
44370309,9500.0,-,VOLKSWAGEN,Jetta,2010,Sedan,Yes,Petrol,2.5,14400 km,5,Tiptronic,Front,4-5,Silver,6,False,True
45766854,10976.0,-,NISSAN,Skyline,2008,Sedan,Yes,Petrol,2.5,112000 km,4,Tiptronic,Rear,4-5,Silver,12,False,False
45782116,10976.0,-,TOYOTA,Camry,2009,Sedan,No,Hybrid,2.4,140000 km,4,Automatic,Front,4-5,Green,8,False,True
44659685,21326.0,-,VOLKSWAGEN,Jetta sel,2013,Sedan,Yes,Petrol,2.5,75000 km,5,Automatic,Front,4-5,Blue,6,False,True
45804815,34240.0,639,HYUNDAI,Tucson,2014,Jeep,Yes,Diesel,2.0,117436 km,4,Automatic,Front,4-5,White,4,False,True
45800062,11604.0,-,NISSAN,X-Trail,2003,Jeep,Yes,Petrol,2.0,145000 km,4,Automatic,4x4,4-5,White,2,False,False
45776951,11604.0,-,JEEP,Liberty,2003,Jeep,Yes,Petrol,2.4,0 km,4,Manual,4x4,4-5,Blue,8,False,True
45730889,15458.0,836,HYUNDAI,Genesis,2010,Coupe,Yes,Petrol,2.0,93238 km,4,Automatic,Front,4-5,White,4,False,True
45651139,17562.0,1017,MERCEDES-BENZ,GLA 250,2017,Jeep,Yes,Petrol,2.0,109608 km,4,Automatic,Front,4-5,White,0,False,True
45759404,23521.0,-,TOYOTA,Prius,2014,Sedan,Yes,Petrol,1.8,150000 km,4,Automatic,Front,4-5,White,8,False,True
45776053,18817.0,552,FORD,Focus,2017,Sedan,No,Petrol,1.0,33600 km,3,Automatic,Front,4-5,Black,8,True,True
45803369,13423.0,707,HYUNDAI,Sonata,2011,Sedan,Yes,Petrol,2.0,64666 km,4,Automatic,Front,4-5,White,4,False,True
41720592,200.0,-,ROLLS-ROYCE,Phantom,1939,Limousine,Yes,Petrol,2.2,169000 km,4,Manual,Rear,4-5,White,0,False,True
45757536,12000.0,640,KIA,Optima,2013,Sedan,Yes,Petrol,2.0,0 km,4,Tiptronic,Front,4-5,Grey,0,False,True
45794242,40456.0,431,FORD,Fusion,2016,Sedan,Yes,Plug-in Hybrid,2.0,44445 km,4,Automatic,Front,4-5,Silver,12,False,True
45798629,9408.0,-,MERCEDES-BENZ,S 430 4.3,1999,Sedan,Yes,Petrol,5.0,10000 km,8,Automatic,Rear,4-5,Green,12,False,True
45763514,2274.0,777,MAZDA,616,2014,Jeep,Yes,Petrol,2.5,131179 km,4,Automatic,Front,4-5,Black,12,False,True
45809491,37301.0,595,HONDA,FIT,2015,Hatchback,Yes,Petrol,1.5,28792 km,4,Automatic,Front,4-5,Black,4,False,True
45802397,19441.0,1024,HYUNDAI,H1,2010,Minivan,Yes,Diesel,2.5,223603 km,4,Automatic,Front,4-5,Silver,4,False,True
41962293,37633.0,-,BMW,M6,2007,Coupe,Yes,Petrol,5.0,187500 km,10,Tiptronic,Rear,2-3,Black,12,False,True
45802653,33243.0,765,HYUNDAI,Santa FE,2015,Jeep,Yes,Diesel,2.0,164997 km,4,Automatic,Front,4-5,Black,4,False,True
45646046,18817.0,609,TOYOTA,Camry,2018,Sedan,Yes,Hybrid,2.5,35058 km,4,Automatic,Front,4-5,White,12,False,True
45772370,69935.0,1646,LEXUS,GX 470,2015,Jeep,Yes,Petrol,4.6,273493 km,8,Automatic,4x4,4-5,Silver,0,False,True
45798071,14069.0,687,HYUNDAI,Elantra,2010,Sedan,Yes,Petrol,1.6,112417 km,4,Automatic,Front,4-5,Silver,4,False,True
45665444,21937.0,810,NISSAN,Sentra,2016,Sedan,No,Petrol,1.8,19200 km,4,Automatic,Front,4-5,Silver,12,False,True
45793390,15681.0,-,MERCEDES-BENZ,E 220 211,2008,Sedan,Yes,Diesel,2.2,0 km,4,Automatic,Rear,4-5,Beige,8,True,True
45767466,12074.0,1537,TOYOTA,Highlander,2009,Jeep,Yes,Hybrid,3.3,420550 km,6,Automatic,4x4,4-5,Blue,12,False,True
45748709,30.0,-,HONDA,FIT,2006,Hatchback,No,Petrol,1.3,0 km,4,Automatic,Front,4-5,Black,4,False,False
45813703,470.0,1661,JAGUAR,XF,2010,Sedan,Yes,Petrol,4.2,0 km,8,Automatic,Rear,4-5,Black,12,False,True
45660194,220.0,1399,LEXUS,RX 450,2010,Jeep,Yes,Hybrid,3.5,317470 km,6,Automatic,4x4,4-5,Grey,12,False,True
45812700,6899.0,-,BMW,316,1994,Sedan,Yes,Petrol,1.6,308910 km,4,Manual,Rear,4-5,Carnelian red,2,False,True
45728647,39161.0,640,SSANGYONG,REXTON,2013,Jeep,Yes,Diesel,2.0,105924 km,4,Automatic,Front,4-5,White,4,False,True
45773071,2038.0,640,VOLKSWAGEN,Scirocco,2013,Sedan,Yes,Petrol,2.0,143720 km,4,Automatic,Front,4-5,Black,12,False,True
45814693,10036.0,-,HONDA,FIT,2004,Hatchback,No,Petrol,1.5,124234 km,4,Variator,Front,4-5,Silver,2,False,False
45797252,7527.0,-,OPEL,Astra,1998,Hatchback,No,Petrol,1.6,200000 km,4,Manual,Front,4-5,Silver,4,False,True
45779747,9600.0,-,NISSAN,Tiida,2005,Hatchback,No,Petrol,1.8,190000 km,4,Variator,Front,4-5,White,2,False,False
44959573,11917.0,697,VOLKSWAGEN,Jetta,2015,Sedan,No,Petrol,1.8,89000 km,4,Tiptronic,Front,4-5,Blue,10,True,True
45635182,1568.0,639,VOLKSWAGEN,Jetta,2014,Sedan,Yes,Diesel,2.0,82392 km,4,Automatic,Front,4-5,Silver,12,False,True
45813259,627.0,1714,LEXUS,RX 350,2017,Jeep,Yes,Petrol,3.5,50914 km,6,Automatic,Front,4-5,White,12,False,True
45730067,20592.0,1099,SSANGYONG,REXTON,2010,Jeep,Yes,Diesel,2.7,225450 km,4,Automatic,Front,4-5,Black,4,False,True
44525166,19761.0,862,TOYOTA,Camry,2011,Sedan,Yes,Petrol,2.5,155200 km,4,Tiptronic,Front,4-5,Grey,12,False,True
45782470,8154.0,-,HONDA,FIT,2005,Sedan,No,Petrol,1.5,223000 km,4,Tiptronic,Front,4-5,Grey,5,False,False
45810859,19757.0,1832,MERCEDES-BENZ,Sprinter,2005,Microbus,Yes,Diesel,2.2,117000 km,4,Manual,Rear,2-3,White,2,True,True
45782229,26657.0,-,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,170000 km,4,Automatic,Front,4-5,Beige,0,False,True
42219676,350.0,-,MERCEDES-BENZ,C 300,2019,Sedan,Yes,Petrol,3.0,2000 km,8,Tiptronic,Rear,4-5,White,12,True,True
45761100,784.0,431,FORD,Fusion,2016,Sedan,Yes,Hybrid,2.0,89202 km,4,Automatic,Front,4-5,Black,12,False,True
45815352,549.0,1172,LEXUS,RX 350,2011,Jeep,Yes,Petrol,3.5,181189 km,6,Automatic,4x4,4-5,White,12,False,True
45789848,9948.0,707,SSANGYONG,Actyon,2011,Jeep,Yes,Diesel,2.0,76640 km,4,Automatic,Front,4-5,Silver,4,False,True
45810313,1000.0,-,MERCEDES-BENZ,E 200,1999,Sedan,No,Diesel,1.2,111111 km,4,Manual,Front,2-3,Black,0,False,True
45790277,16400.0,-,VOLKSWAGEN,Jetta,2011,Sedan,Yes,Petrol,2.5,136000 km,4,Tiptronic,Front,4-5,Black,10,False,True
45815107,2352.0,986,TOYOTA,Camry,2010,Sedan,Yes,Hybrid,2.4,129170 km,4,Automatic,Front,4-5,Black,12,False,True
42199527,26030.0,431,KIA,Optima HYBRID,2016,Sedan,No,Hybrid,2.0,75851 km,4,Automatic,Front,4-5,White,10,False,True
45644429,3136.0,781,TOYOTA,Camry,2012,Sedan,Yes,Hybrid,2.5,159379 km,4,Automatic,Front,4-5,White,12,False,True
45759873,39201.0,1811,LEXUS,GX 460,2010,Jeep,Yes,Petrol,4.6,155821 km,8,Automatic,4x4,4-5,Black,0,False,True
45504018,11604.0,-,BMW,330,2001,Sedan,No,Petrol,3.0,168000 km,6,Manual,Rear,4-5,Blue,4,False,True
45793138,37633.0,481,KIA,Optima,2017,Sedan,Yes,Hybrid,2.0,26000 km,4,Tiptronic,Front,4-5,White,16,False,True
44149646,34497.0,1325,TOYOTA,Camry se,2019,Sedan,Yes,Petrol,2.5,19050 km,4,Automatic,Front,4-5,Silver,12,False,True
43375565,8154.0,-,HONDA,FIT,2003,Sedan,No,Petrol,1.5,189000 km,4,Tiptronic,Front,4-5,Silver,4,False,False
45763319,74953.0,2418,MERCEDES-BENZ,SL 55 AMG,2018,Sedan,Yes,Petrol,4.7,29819 km,8,Automatic,Rear,4-5,Black,12,False,True
45810580,15423.0,642,CHEVROLET,Orlando,2012,Jeep,Yes,Diesel,2.0,229056 km,4,Automatic,Front,4-5,Red,4,False,True
45765512,314.0,1017,MERCEDES-BENZ,E 300,2017,Sedan,Yes,Petrol,2.0,26802 km,4,Automatic,Rear,4-5,Black,12,False,True
45601570,19444.0,777,SUBARU,Forester,2014,Jeep,No,Petrol,2.5,81000 km,4,Variator,4x4,4-5,Black,7,False,True
45769667,14269.0,1324,TOYOTA,Highlander,2010,Jeep,Yes,Hybrid,3.3,300366 km,6,Automatic,4x4,4-5,Blue,12,False,True
45617958,188.0,1053,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Diesel,3.5,67232 km,6,Automatic,4x4,4-5,Silver,12,False,True
45806588,706.0,1086,DODGE,Avenger,2012,Sedan,Yes,Petrol,3.6,667058 km,6,Automatic,Front,4-5,Blue,12,False,True
45787844,47042.0,1273,LEXUS,RX 350,2015,Jeep,Yes,Petrol,3.5,90680 km,6,Automatic,4x4,4-5,Black,16,False,True
45794908,12544.0,-,HONDA,FIT,2009,Hatchback,No,Petrol,1.5,240000 km,4,Manual,Front,4-5,Red,4,False,True
45816086,16308.0,1273,HYUNDAI,Santa FE,2020,Sedan,Yes,Petrol,2.4,15149 km,4,Automatic,4x4,4-5,White,12,False,True
45807044,26657.0,-,TOYOTA,Camry SE,2012,Sedan,Yes,Petrol,2.5,144000 km,4,Tiptronic,Front,4-5,Black,4,False,True
45648168,282.0,753,HYUNDAI,Sonata,2012,Sedan,Yes,Hybrid,2.4,226814 km,4,Automatic,Front,4-5,Black,0,False,True
45429599,22580.0,640,FORD,C-MAX,2013,Hatchback,Yes,Plug-in Hybrid,2.0,60000 km,4,Automatic,Rear,4-5,Grey,10,False,True
45760133,34497.0,-,MERCEDES-BENZ,Vito,2010,Minivan,No,Diesel,2.2,315000 km,8,Manual,Rear,4-5,White,4,False,True
45761195,314.0,862,FORD,Escape,2011,Jeep,Yes,Hybrid,2.5,130306 km,4,Automatic,4x4,4-5,Green,0,False,True
45659687,36692.0,975,AUDI,Q5,2012,Jeep,Yes,Petrol,3.2,56000 km,6,Tiptronic,4x4,4-5,White,11,False,True
42032006,50.0,-,BMW,318,2003,Coupe,No,Petrol,1.8,220000 km,4,Tiptronic,Rear,2-3,Silver,8,False,False
45622885,9722.0,1268,TOYOTA,Aqua S,2012,Hatchback,No,Hybrid,1.5,150000 km,4,Tiptronic,Front,4-5,Blue,2,False,False
45813676,2979.0,919,MERCEDES-BENZ,ML 350,2012,Jeep,Yes,Diesel,3.0,180251 km,6,Automatic,4x4,4-5,White,12,False,True
45802806,51373.0,765,HYUNDAI,Santa FE,2015,Jeep,Yes,Diesel,2.0,94090 km,4,Automatic,Front,4-5,Silver,4,False,True
45760415,8781.0,-,MITSUBISHI,Pajero,1992,Jeep,No,Diesel,2.5,11111 km,4,Manual,4x4,2-3,Red,0,True,True
